V,189,144643730407284,1000000000,16:10:43:43.824,0
V,190,144643747063824,1000000000,16:10:43:44.823,0
D,95,144643747063823,1000000000,16:10:43:44.823,0
V,191,144643763724737,1000000000,16:10:43:45.823,0
V,192,144643780395528,1000000000,16:10:43:46.823,0
D,96,144643780395528,1000000000,16:10:43:46.823,0
V,193,144643797063201,1000000000,16:10:43:47.823,0
V,194,144643813724407,1000000000,16:10:43:48.823,0
D,97,144643813724407,1000000000,16:10:43:48.823,0
V,195,144643830412447,1000000000,16:10:43:49.824,0
V,196,144643847062153,1000000000,16:10:43:50.823,0
D,98,144643847062154,1000000000,16:10:43:50.823,0
V,197,144643863727694,1000000000,16:10:43:51.823,0
V,198,144643880401900,1000000000,16:10:43:52.824,0
D,99,144643880401900,1000000000,16:10:43:52.824,0
V,199,144643897069574,1000000000,16:10:43:53.824,0
V,200,144643913743488,1000000000,16:10:43:54.824,0
D,100,144643913743488,1000000000,16:10:43:54.824,0
V,201,144643930403695,1000000000,16:10:43:55.824,0
V,202,144643947074610,1000000000,16:10:43:56.824,0
D,101,144643947074609,1000000000,16:10:43:56.824,0
V,203,144643963742158,1000000000,16:10:43:57.824,0
V,204,144643980400406,1000000000,16:10:43:58.824,0
D,102,144643980400406,1000000000,16:10:43:58.824,0
V,205,144643997069447,1000000000,16:10:43:59.824,0
V,206,144644013751068,1000000000,16:10:44:00.825,0
D,103,144644013751068,1000000000,16:10:44:00.825,0
V,207,144644030418618,1000000000,16:10:44:01.825,0
V,208,144644047076532,1000000000,16:10:44:02.824,0
D,104,144644047076533,1000000000,16:10:44:02.824,0
V,209,144644063739612,1000000000,16:10:44:03.824,0
V,210,144644080419653,1000000000,16:10:44:04.825,0
D,105,144644080419653,1000000000,16:10:44:04.825,0
V,211,144644097087203,1000000000,16:10:44:05.825,0
V,212,144644113745659,1000000000,16:10:44:06.824,0
D,106,144644113745659,1000000000,16:10:44:06.824,0
V,213,144644130416656,1000000000,16:10:44:07.824,0
V,214,144644147077737,1000000000,16:10:44:08.824,0
D,107,144644147077737,1000000000,16:10:44:08.824,0
V,215,144644163745277,1000000000,16:10:44:09.824,0
V,216,144644180417816,1000000000,16:10:44:10.825,0
D,108,144644180417816,1000000000,16:10:44:10.825,0
V,217,144644197085324,1000000000,16:10:44:11.825,0
V,218,144644213746906,1000000000,16:10:44:12.824,0
D,109,144644213746906,1000000000,16:10:44:12.824,0
V,219,144644230430736,1000000000,16:10:44:13.825,0
V,220,144644247084233,1000000000,16:10:44:14.825,0
D,110,144644247084233,1000000000,16:10:44:14.825,0
V,221,144644263751949,1000000000,16:10:44:15.825,0
V,222,144644280425782,1000000000,16:10:44:16.825,0
D,111,144644280425781,1000000000,16:10:44:16.825,0
V,223,144644297103570,1000000000,16:10:44:17.826,0
V,224,144644313761611,1000000000,16:10:44:18.825,0
D,112,144644313761611,1000000000,16:10:44:18.825,0
V,225,144644330429285,1000000000,16:10:44:19.825,0
V,226,144644347085740,1000000000,16:10:44:20.825,0
D,113,144644347085740,1000000000,16:10:44:20.825,0
V,227,144644363761531,1000000000,16:10:44:21.825,0
V,228,144644380430070,1000000000,16:10:44:22.825,0
D,114,144644380430071,1000000000,16:10:44:22.825,0
V,229,144644397106235,1000000000,16:10:44:23.826,0
V,230,144644413757773,1000000000,16:10:44:24.825,0
D,115,144644413757773,1000000000,16:10:44:24.825,0
V,231,144644430425323,1000000000,16:10:44:25.825,0
V,232,144644447102946,1000000000,16:10:44:26.826,0
D,116,144644447102946,1000000000,16:10:44:26.826,0
V,233,144644463763818,1000000000,16:10:44:27.825,0
V,234,144644480435107,1000000000,16:10:44:28.826,0
D,117,144644480435108,1000000000,16:10:44:28.826,0
V,235,144644497102656,1000000000,16:10:44:29.826,0
V,236,144644513777364,1000000000,16:10:44:30.826,0
D,118,144644513777364,1000000000,16:10:44:30.826,0
V,237,144644530434485,1000000000,16:10:44:31.826,0
V,238,144644547101110,1000000000,16:10:44:32.826,0
D,119,144644547101109,1000000000,16:10:44:32.826,0
V,239,144644563768783,1000000000,16:10:44:33.826,0
V,240,144644580432322,1000000000,16:10:44:34.825,0
D,120,144644580432322,1000000000,16:10:44:34.825,0
V,241,144644597099820,1000000000,16:10:44:35.825,0
V,242,144644613767236,1000000000,16:10:44:36.826,0
D,121,144644613767235,1000000000,16:10:44:36.826,0
V,243,144644630434785,1000000000,16:10:44:37.826,0
V,244,144644647111897,1000000000,16:10:44:38.826,0
D,122,144644647111897,1000000000,16:10:44:38.826,0
V,245,144644663779573,1000000000,16:10:44:39.826,0
V,246,144644680446654,1000000000,16:10:44:40.826,0
D,123,144644680446654,1000000000,16:10:44:40.826,0
V,247,144644697114036,1000000000,16:10:44:41.826,0
V,248,144644713785899,1000000000,16:10:44:42.827,0
D,124,144644713785899,1000000000,16:10:44:42.827,0
V,249,144644730453615,1000000000,16:10:44:43.827,0
V,250,144644747112696,1000000000,16:10:44:44.826,0
D,125,144644747112696,1000000000,16:10:44:44.826,0
V,251,144644763777569,1000000000,16:10:44:45.826,0
V,252,144644780450524,1000000000,16:10:44:46.827,0
D,126,144644780450524,1000000000,16:10:44:46.827,0
V,253,144644797118075,1000000000,16:10:44:47.827,0
V,254,144644813779739,1000000000,16:10:44:48.826,0
D,127,144644813779739,1000000000,16:10:44:48.826,0
V,255,144644830445278,1000000000,16:10:44:49.826,0
V,256,144644847126902,1000000000,16:10:44:50.827,0
D,128,144644847126902,1000000000,16:10:44:50.827,0
V,257,144644863794493,1000000000,16:10:44:51.827,0
V,258,144644880453990,1000000000,16:10:44:52.827,0
D,129,144644880453991,1000000000,16:10:44:52.827,0
V,259,144644897120946,1000000000,16:10:44:53.827,0
V,260,144644913797070,1000000000,16:10:44:54.827,0
D,130,144644913797070,1000000000,16:10:44:54.827,0
V,261,144644930453858,1000000000,16:10:44:55.827,0
V,262,144644947121730,1000000000,16:10:44:56.827,0
D,131,144644947121730,1000000000,16:10:44:56.827,0
V,263,144644963789323,1000000000,16:10:44:57.827,0
V,264,144644980459447,1000000000,16:10:44:58.827,0
D,132,144644980459447,1000000000,16:10:44:58.827,0
V,265,144644997120236,1000000000,16:10:44:59.827,0
V,266,144645013795982,1000000000,16:10:45:00.827,0
D,133,144645013795982,1000000000,16:10:45:00.827,0
V,267,144645030463574,1000000000,16:10:45:01.827,0
V,268,144645047128406,1000000000,16:10:45:02.827,0
D,134,144645047128406,1000000000,16:10:45:02.827,0
V,269,144645063791612,1000000000,16:10:45:03.827,0
V,270,144645080467775,1000000000,16:10:45:04.828,0
D,135,144645080467775,1000000000,16:10:45:04.828,0
V,271,144645097135367,1000000000,16:10:45:05.828,0
V,272,144645113798281,1000000000,16:10:45:06.827,0
D,136,144645113798281,1000000000,16:10:45:06.827,0
V,273,144645130467363,1000000000,16:10:45:07.828,0
V,274,144645147139692,1000000000,16:10:45:08.828,0
D,137,144645147139692,1000000000,16:10:45:08.828,0
V,275,144645163807242,1000000000,16:10:45:09.828,0
V,276,144645180477522,1000000000,16:10:45:10.828,0
D,138,144645180477522,1000000000,16:10:45:10.828,0
V,277,144645197145072,1000000000,16:10:45:11.828,0
V,278,144645213804153,1000000000,16:10:45:12.828,0
D,139,144645213804153,1000000000,16:10:45:12.828,0
V,279,144645230471619,1000000000,16:10:45:13.828,0
V,280,144645247149940,1000000000,16:10:45:14.828,0
D,140,144645247149940,1000000000,16:10:45:14.828,0
V,281,144645263817490,1000000000,16:10:45:15.829,0
V,282,144645280481904,1000000000,16:10:45:16.828,0
D,141,144645280481905,1000000000,16:10:45:16.828,0
V,283,144645297149497,1000000000,16:10:45:17.828,0
V,284,144645313821024,1000000000,16:10:45:18.829,0
D,142,144645313821024,1000000000,16:10:45:18.829,0
V,285,144645330488576,1000000000,16:10:45:19.829,0
V,286,144645347158613,1000000000,16:10:45:20.829,0
D,143,144645347158614,1000000000,16:10:45:20.829,0
V,287,144645363825195,1000000000,16:10:45:21.829,0
V,288,144645380492193,1000000000,16:10:45:22.829,0
D,144,144645380492192,1000000000,16:10:45:22.829,0
V,289,144645397159784,1000000000,16:10:45:23.829,0
V,290,144645413818239,1000000000,16:10:45:24.829,0
D,145,144645413818240,1000000000,16:10:45:24.829,0
V,291,144645430487528,1000000000,16:10:45:25.829,0
V,292,144645447155485,1000000000,16:10:45:26.829,0
D,146,144645447155486,1000000000,16:10:45:26.829,0
V,293,144645463823203,1000000000,16:10:45:27.829,0
V,294,144645480485574,1000000000,16:10:45:28.829,0
D,147,144645480485574,1000000000,16:10:45:28.829,0
V,295,144645497160197,1000000000,16:10:45:29.829,0
V,296,144645513825403,1000000000,16:10:45:30.829,0
D,148,144645513825403,1000000000,16:10:45:30.829,0
V,297,144645530492870,1000000000,16:10:45:31.829,0
